Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2021,nucleus (GO:0005634),84/4484,4.027772765622044e-39,4.309716859215587e-37,0,0,18.494318181818183,1635.0383778053438,RB1;ATF2;CDKN1A;THRB;ETS1;ETS2;DNMT3L;CCND1;PSMD4;KAT5;SUMO1;PPP1R13L;PSMD2;HNF4A;AKT1;EP300;NBN;SKP2;TP63;GTF2I;NCOA1;NCOA2;USP7;HSP90AA1;CSNK2A1;NCOA6;NCOA3;ARNT;COMMD1;SIRT1;RUNX2;PIAS2;PIAS1;NCOR2;KAT2B;CREB1;NCOR1;RARA;ATF3;PPARD;HDAC4;VCP;HDAC3;HDAC1;SRF;FOXO3;RXRA;TDG;NRIP1;E2F1;ABL1;MAPK1;PPARGC1A;ESRRA;SMAD2;CREBBP;SMAD4;UBE2I;SMAD3;NFYA;HSPA4;CDKN2A;STAT1;ZBTB16;NR1H2;STAT3;NR1H3;NR0B2;PML;NFKB1;SMARCA4;NFKB2;NFKBIA;NR4A1;PSMC5;SP1;SP3;BCL3;MDM2;CTNNB1;MDM4;STUB1;CALM1;TP73
GO_Cellular_Component_2021,intracellular membrane-bounded organelle (GO:0043231),87/5192,1.0263104069850693e-37,5.4907606773701196e-36,0,0,19.39523845400437,1651.886217717829,RB1;ATF2;CDKN1A;THRB;ETS1;ETS2;DNMT3L;CCND1;PSMD4;KAT5;SUMO1;PPP1R13L;PSMD2;HNF4A;AKT1;EP300;NBN;SKP2;TP63;GTF2I;NCOA1;NCOA2;USP7;HSP90AA1;CSNK2A1;NCOA6;NCOA3;ARNT;COMMD1;SIRT1;RUNX2;PIAS2;PIAS1;NCOR2;KAT2B;CREB1;NCOR1;RARA;SQSTM1;ATF3;PPARD;HDAC4;VCP;HDAC3;HDAC1;SRF;FOXO3;RXRA;TDG;PLAGL1;NRIP1;E2F1;ABL1;MAPK1;PPARGC1A;ESRRA;SMAD2;CREBBP;SMAD4;UBE2I;SMAD3;NFYA;HSPA4;CDKN2A;STAT1;ZBTB16;NR1H2;STAT3;NR1H3;NR0B2;PML;NFKB1;SMARCA4;NFKB2;NFKBIA;NR4A1;PSMC5;KLF5;SP1;SP3;BCL3;MDM2;CTNNB1;MDM4;STUB1;CALM1;TP73
GO_Cellular_Component_2021,nucleolus (GO:0005730),14/733,1.6651987158338956e-05,0.0005333959177039972,0,0,4.342821101659282,47.78397806713162,CDKN1A;STAT1;SIRT1;PML;SMARCA4;KAT5;SUMO1;NRIP1;MDM2;ABL1;RARA;NBN;SKP2;ATF3
GO_Cellular_Component_2021,nuclear lumen (GO:0031981),14/745,1.994003430669149e-05,0.0005333959177039972,0,0,4.268857570069672,46.20091091240961,CDKN1A;STAT1;SIRT1;PML;SMARCA4;KAT5;SUMO1;NRIP1;MDM2;ABL1;RARA;NBN;SKP2;ATF3
GO_Cellular_Component_2021,intracellular non-membrane-bounded organelle (GO:0043232),16/1158,0.00019432515802867187,0.0041585583818135,0,0,3.128679843215745,26.73762826326369,VCP;CDKN1A;STAT1;SIRT1;PML;SMARCA4;KAT5;SUMO1;NRIP1;MDM2;ABL1;RARA;MAPK1;NBN;SKP2;ATF3
GO_Cellular_Component_2021,secretory granule lumen (GO:0034774),7/316,0.0010501374043681,0.0176796111386713,0,0,4.772140446114765,32.731320395228245,FGA;VCP;HSP90AA1;PSMD2;MAPK1;THBS1;NFKB1
GO_Cellular_Component_2021,nuclear inclusion body (GO:0042405),2/11,0.0013218400851343,0.0176796111386713,0,0,45.10430839002267,298.984305122014,STUB1;NBN
GO_Cellular_Component_2021,Sin3 complex (GO:0016580),2/11,0.0013218400851343,0.0176796111386713,0,0,45.10430839002267,298.984305122014,CSNK2A1;HDAC1
GO_Cellular_Component_2021,cytoplasmic vesicle lumen (GO:0060205),4/115,0.0026613022938468,0.0316399272712907,0,0,7.428303303303303,44.04196229800182,VCP;HSP90AA1;PSMD2;NFKB1
GO_Cellular_Component_2021,ficolin-1-rich granule lumen (GO:1904813),4/123,0.0033904273994707,0.0362775731743367,0,0,6.926120448179272,39.38745684021152,VCP;HSP90AA1;PSMD2;MAPK1
GO_Cellular_Component_2021,SWI/SNF complex (GO:0016514),2/19,0.0040040456388033,0.038948443941087,0,0,23.869147659063625,131.7684366549516,RB1;SMARCA4
